Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Yelahanka Satellite Town 
Air Pollution,Kadugodi
Public Nuisance,Gottigere
Flooding of Roads and Footpaths,Thanisandra
BMTC - Need new Bus Route,Bilekahalli 
Garbage,Vidya Peeta 
Public Nuisance,Vannarpet
Electricity,Vijnanapura
Footpaths,Vishwanath Nagenahalli
BMTC - Driver or Conductor,Horamavu
Bad Roads,Byatarayanapura
Garbage,Konena Agrahara
Removal of Encroachment - Lakes,Bellanduru
Bad Roads,Dodda Nekkundi
Removal of Encroachment - Lakes,Hoodi
Traffic,Bellanduru
Stray Dogs,C V Raman Nagar
Bad Roads,A Narayanapura
Parks and playgrounds,C V Raman Nagar
Hawkers and Vendors,Chickpet
Footpaths,Jaraganahalli 
Bad Roads,HBR Layout
"Trees, Parks and Playgrounds - Others",Hoodi
Potholes,Garudachar Palya
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Singasandra
Traffic,Dodda Nekkundi
Traffic,Dodda Nekkundi
Bad Roads,New Tippasandra
"Stray Animals, Insects - Others",Ganesh Mandir 
Autorickshaws and Taxis,Bellanduru
Bad Roads,Madivala 
Potholes,Singasandra
Hoardings,Kadugodi
Broken Storm Water Drains,Vishwanath Nagenahalli
Hoardings,Vasanth Nagar
Autorickshaws and Taxis,Vishwanath Nagenahalli
Bad Roads,Garudachar Palya
Stray Dogs,Kadugodi
Potholes,Arekere
Potholes,Begur 
Water Supply ,Begur 
Traffic,HMT
BMTC - Others,Dodda Nekkundi
Potholes,Arekere
Bad Roads,Peenya Industrial Area
Footpaths,Arekere
Hoardings,Arekere
Hoardings,Arekere
Hoardings,Chickpet
Water Supply ,Byatarayanapura
Eve Teasing,Kaval Bairasandra
Stray Dogs,Shakambari Nagar 
Bad Roads,K R Puram
Bad Roads,Basavanapura
Water Leakage,Hoodi
Potholes,Dodda Nekkundi
Potholes,K R Puram
Hawkers and Vendors,Arekere
Streetlights,Hoodi
Air Pollution,Garudachar Palya
Desilting - Lakes,Arekere
NULL,Gottigere
Bad Roads,Adugodi
Bad Roads,New Tippasandra
Traffic,Sampangiram Nagar
Desilting - Lakes,A Narayanapura
Others,Kadugodi
Bad Roads,Varthur 
Potholes,Jalahalli
Traffic,Dodda Nekkundi
Potholes,Kadugodi
Bad Roads,Konena Agrahara
Desilting - Lakes,Arekere
Stray Dogs,HBR Layout
Bad Roads,Kadugodi
Others,Sampangiram Nagar
Lakes - Others,HSR Layout 
Footpaths,Marathahalli
Potholes,Kodigehalli
Potholes,Vasanthapura
Need New Streetlights,Horamavu
Footpaths,Arekere
Electricity,New Tippasandra
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Koramangala
BMTC - Need new Bus Route,Hoodi
Stray Dogs,Atturu
Hoardings,Shanthi Nagar
New Bus Shelters,Horamavu
Potholes,Kadugodi
Stray Dogs,Yediyur
Noise Pollution,Begur 
Crime and Safety - Others,Madivala 
Potholes,Garudachar Palya
New Bus Shelters,Hoodi
Streetlights,K R Puram
Flooding of Roads and Footpaths,Vishwanath Nagenahalli
Flooding of Roads and Footpaths,Vishwanath Nagenahalli
Water Supply ,K R Puram
Potholes,Dodda Nekkundi
Potholes,Dodda Nekkundi
Potholes,Dodda Nekkundi
Potholes,Dodda Nekkundi
Flooding of Roads and Footpaths,Heggenahali
Bad Roads,Kaval Bairasandra
Overflow of Storm Water Drains,Shettihalli
Potholes,Hoodi
Bad Roads,Horamavu
Streetlights,HSR Layout 
Water Supply ,HSR Layout 
Autorickshaws and Taxis,Aramane Nagara
Garbage,Jaraganahalli 
Potholes,Domlur
Potholes,Koramangala
Garbage,Singasandra
Footpaths,Hemmigepura
Illegal posters and Hoardings,Marathahalli
Bad Roads,Ramamurthy Nagar
Stray Dogs,Ramamurthy Nagar
Garbage,Maruthi Mandira
Diseases,Konankunte
Potholes,Konankunte
Bad Roads,Sudham Nagara
Others,Koramangala
Footpaths,Hoodi
Traffic,Hoodi
Autorickshaws and Taxis,Banasavadi
Water Leakage,Attiguppe
Garbage,HAL Airport 
Public Nuisance,Byatarayanapura
Land and Property Encroachment - Others,Benniganahalli
Sewage and Storm Water Drains - Others,Kacharkanahalli
Water Supply ,Sriramamandira 
BMTC - Need new Bus Route,Koramangala
Potholes,Bellanduru
Land Pollution,Vijnana Nagar
Electricity,Jalahalli
Streetlights,Attiguppe
No Sewage Drains,C V Raman Nagar
Others,New Tippasandra
Autorickshaws and Taxis,Subhash Nagar
Bad Roads,Jayanagar East 
Bad Roads,Koramangala
Bad Roads,JP Nagar 
Others,Singasandra
Bad Roads,Marathahalli
Stray Dogs,A Narayanapura
Potholes,Aramane Nagara
Garbage,Lakkasandra 
Others,Lakkasandra 
Potholes,Hombegowda Nagar 
Stray Dogs,Hoodi
Stray Dogs,Vidya Peeta 
Potholes,HAL Airport 
Water Supply and Services - Others,HBR Layout
Footpaths,Konena Agrahara
Stray Dogs,Byatarayanapura
Bad Roads,Hoodi
Traffic,Varthur 
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Shantala Nagar
Water Supply ,Benniganahalli
Traffic,Kadugodi
Others,Uttarahalli
Others,Benniganahalli
Unauthorized Construction,New Tippasandra
Footpaths,New Tippasandra
Garbage,New Tippasandra
Unauthorized Construction,Madivala 
Others,Agaram
Bad Roads,New Tippasandra
Parking Violations,Attiguppe
Mosquitos,J P Park
Potholes,HBR Layout
Bad Roads,Vijnana Nagar
Flooding of Roads and Footpaths,Adugodi
Potholes,Sagayarapuram
Potholes,Sagayarapuram
BMTC - Others,Chikallasandra
Overflow of Storm Water Drains,Ganesh Mandir 
Mosquitos,Horamavu
Garbage,Konankunte
Sewage and Storm Water Drains - Others,Laggere
Need New Streetlights,Horamavu
Garbage,Vasanthapura
Garbage,Jayamahal
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Ullalu 
 I have already submitted the document 7th Sep 2012 but still am not received the Identity card. Now i have temporary ID card that date already expired. I request you to issue the permanent ID card immediately. Regards Logesh.A,Singasandra
Stray Dogs,New Tippasandra
Diseases,Arekere
Water Leakage,Sriramamandira 
Bad Roads,Sriramamandira 
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Bellanduru
Footpaths,Dodda Nekkundi
NULL,Kadugodi
Parking Violations,Byatarayanapura
BMTC - Others,Hoodi
Traffic,C V Raman Nagar
Bad Roads,Mangamannapalya
Others,Hagadur
Others,Kengeri 
Water Leakage,Jeevanbhima Nagar
Water Leakage,Jeevanbhima Nagar
Water Supply ,Sanjay Nagar
NULL,Puttenahalli
Potholes,Adugodi
Potholes,C V Raman Nagar
Flooding of Roads and Footpaths,C V Raman Nagar
Parks and playgrounds,C V Raman Nagar
Footpaths,Koramangala
Garbage,Ejipura
Bad Roads,Ejipura
Footpaths,Kacharkanahalli
Footpaths,Dodda Nekkundi
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Jnana Bharathi
Bad Roads,Padmanabha Nagar 
Air Pollution,Ganesh Mandir 
Garbage,Ganesh Mandir 
Stray Dogs,Basaveshwara Nagar
Garbage,Shantala Nagar
Defacement of Trees,Koramangala
Garbage,Jayanagar 
Broken Storm Water Drains,Horamavu
New Bus Shelters,Deepanjali Nagar 
Others,Horamavu
Potholes,Hoodi
Potholes,Koramangala
Potholes,Thanisandra
Water Supply and Services - Others,Basavanapura
Bad Roads,Sarvagna Nagar
Bad Roads,Kadugodi
Public Nuisance,Kadugodi
Electricity,Jagajivanaramnagar
Streetlights,Jagajivanaramnagar
Garbage,Puttenahalli
Bad Roads,Vishveshwarapura
Need New Streetlights,Gottigere
Bad Roads,Begur 
Bad Roads,Begur 
Footpaths,Begur 
Garbage,Ganesh Mandir 
Stray Dogs,BTM Layout 
Garbage,Hoysala Nagar
Bad Roads,Ramamurthy Nagar
Need New Streetlights,Mangamannapalya
Need New Toilets ,Ganesh Mandir 
Need New Streetlights,HSR Layout 
Potholes,Sarakki
Streetlights,Dodda Nekkundi
Garbage,Ganesh Mandir 
Bad Roads,Dodda Nekkundi
Potholes,Agaram
Potholes,Aramane Nagara
Bad Roads,Madivala 
Footpaths,Maruthi Seva Nagar
Bad Roads,Vidyaranyapura
Overflow of Storm Water Drains,S K Garden
Potholes,Vijnanapura
Bad Roads,Hoodi
Garbage,Dodda Nekkundi
Parking Violations,Vannarpet
Potholes,Jayanagar East 
Water Supply ,Singasandra
NULL,Ramamurthy Nagar
Others,Ganesh Mandir 
Bad Roads,Basavanapura
Potholes,Domlur
Broken Storm Water Drains,Hoodi
Bad Roads,Arekere
Potholes,Begur 
Others,Vasanth Nagar
Water Pollution,Hagadur
Flooding of Roads and Footpaths,Sarakki
Stray Dogs,Ganesh Mandir 
Defacement of Buildings and Heritage Sites,HBR Layout
Electricity,Begur 
Bad Roads,Vijnana Nagar
Potholes,Kumaraswamy Layout 
Others,Banasavadi
Potholes,New Tippasandra
Traffic,Konena Agrahara
Streetlights,Thanisandra
Water Meter,Chokkasandra
Garbage,Rajagopalanagar
Bad Roads,Basavanapura
Bad Roads,Koramangala
Manholes,Koramangala
Bad Roads,Sanjay Nagar
Traffic,Marenahalli
Diseases,Heggenahali
Electricity,Padmanabha Nagar 
Traffic,Heggenahali
Water Supply and Services - Others,Kodigehalli
Bad Roads,Begur 
Potholes,Arekere
Traffic,Ejipura
Others,Gottigere
Traffic,Dodda Nekkundi
Garbage,Herohalli
Bad Roads,Gottigere
Bad Roads,Begur 
Bad Roads,Dodda Nekkundi
Air Pollution,Yelchenahalli 
Bad Roads,Bellanduru
Bad Roads,Vijnana Nagar
Garbage,Arekere
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Shivaji Nagar
Water Leakage,JP Nagar 
Flooding of Roads and Footpaths,JP Nagar 
Water Supply ,Madivala 
Potholes,Bellanduru
Garbage,Anjanapura 
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Domlur
Garbage,Hosakerehalli
Bad Roads,Varthur 
Crime and Safety - Others,Manorayanapalya
Footpaths,HAL Airport 
Bad Roads,Begur 
Garbage,Jaraganahalli 
Water Supply ,New Tippasandra
Others,Kacharkanahalli
Garbage,Vidya Peeta 
Bad Roads,HBR Layout
Garbage,Banashankari Temple
Streetlights,Ramamurthy Nagar
Air Pollution,Kaval Bairasandra
Footpaths,Bellanduru
Potholes,Sampangiram Nagar
Garbage,Vasanth Nagar
Potholes,Suddagunte Palya
Hawkers and Vendors,C V Raman Nagar
Parking Violations,HAL Airport 
Noise Pollution,Ullalu 
Bad Roads,Ullalu 
Garbage,Kaveripura
No Sewage Drains,Devasandra
Streetlights,Vijnana Nagar
Mosquitos,Byatarayanapura
Footpaths,HBR Layout
Garbage,Vidyaranyapura
Traffic,Jayanagar East 
Traffic,Vasanthapura
Bad Roads,Varthur 
Potholes,Peenya Industrial Area
Garbage,Vijnana Nagar
Potholes,Dodda Nekkundi
Garbage,Vijnana Nagar
Bad Roads,Sarvagna Nagar
Traffic,Dodda Nekkundi
Garbage,Bilekahalli 
Removal of Encroachment - Lakes,Bellanduru
Bad Roads,Marathahalli
Potholes,Koramangala
Stray Dogs,Banasavadi
Noise Pollution,Konena Agrahara
Public Nuisance,Katriguppe
Bad Roads,HAL Airport 
Potholes,Agaram
Water Supply and Services - Others,Sarakki
Need New Streetlights,Begur 
Potholes,Uttarahalli
Water Supply and Services - Others,HSR Layout 
Potholes,Pulikeshinagar
Bad Roads,HAL Airport 
Bad Roads,Anjanapura 
Unauthorized Tree Cutting,Kottigepalya
BMTC - Need new Bus Route,Vijnana Nagar
Potholes,Begur 
Traffic,Singasandra
Potholes,Hagadur
Potholes,Bellanduru
BMTC - Need new Bus Route,Maruthi Mandira
Potholes,Bilekahalli 
Desilting - Lakes,Yelahanka Satellite Town 
Garbage,Thanisandra
Others,Thanisandra
Bad Roads,Hoodi
Others,Puttenahalli
Bad Roads,Varthur 
Public Nuisance,Rajaji Nagar
Land Pollution,JP Nagar 
Stray Dogs,Bilekahalli 
Footpaths,Arekere
Potholes,Other
Potholes,Other
Potholes,Other
Bad Roads,Horamavu
Stray Dogs,Bellanduru
Bad Roads,Domlur
Bad Roads,Sagayarapuram
Others,Sarvagna Nagar
Stray Dogs,Shantala Nagar
Water Supply ,HSR Layout 
Noise Pollution,Gayathri Nagar
Bad Roads,Garudachar Palya
Public Nuisance,Dodda Nekkundi
Others,Gurappanpalya
Others,Hoodi
Noise Pollution,Byrasandra 
Water Supply and Services - Others,Thanisandra
Others,Hoodi
Stray Dogs,Vijnana Nagar
Stray Dogs,Vijnana Nagar
Traffic,Bellanduru
Stray Dogs,Banasavadi
Garbage,Dodda Nekkundi
Garbage,Dodda Nekkundi
Garbage,Dodda Nekkundi
Potholes,Begur 
Garbage,HBR Layout
Footpaths,Vijnana Nagar
Others,Hoodi
Water Leakage,Kaval Bairasandra
Potholes,Thanisandra
Potholes,Peenya Industrial Area
Garbage,Jalahalli
Others,Maruthi Seva Nagar
Stray Dogs,Padmanabha Nagar 
Potholes,Atturu
Traffic,Marathahalli
Stray Dogs,Jayachamarajendra Nagar
Garbage,Koramangala
Bad Roads,Sagayarapuram
Parking Violations,Srinagar
Potholes,Rajarajeshwari Nagar 
BMTC - Need new Bus Route,Shakambari Nagar 
Garbage,C V Raman Nagar
Water Leakage,Deepanjali Nagar 
Overflow of Storm Water Drains,HMT
Air Pollution,Shivanagar
Footpaths,T Dasarahalli
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Basaveshwara Nagar
Others,Arekere
Flooding of Roads and Footpaths,HAL Airport 
Crime and Safety - Others,Lingarajapura
Garbage,Begur 
Parking Violations,Vasanthapura
NULL,Dodda Nekkundi
Garbage,Arekere
Garbage,Karisandra
Traffic,Uttarahalli
Land Pollution,Arekere
Footpaths,Byrasandra 
Air Pollution,Dodda Nekkundi
Garbage,Shantala Nagar
No Sewage Drains,Gottigere
Bad Roads,Shanthi Nagar
Footpaths,Byatarayanapura
Water Leakage,Dodda Nekkundi
Garbage,Karisandra
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Sarvagna Nagar
Footpaths,Bilekahalli 
Footpaths,Bilekahalli 
Potholes,Kaval Bairasandra
Others,Dodda Nekkundi
Traffic,A Narayanapura
Footpaths,BTM Layout 
Streetlights,Atturu
Potholes,Gurappanpalya
Cattle,Bellanduru
Others,Thanisandra
Garbage,A Narayanapura
Others,Hanumantha Nagar
Garbage,Vasanthapura
Garbage,Uttarahalli
Bad Roads,Hampi Nagar
Bad Roads,Sanjay Nagar
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,HBR Layout
Potholes,Arekere
Garbage,Arekere
Footpaths,Puttenahalli
Water Supply ,C V Raman Nagar
Garbage,Shantala Nagar
BMTC - Others,HSR Layout 
Bad Roads,Marathahalli
Streetlights,Ramamurthy Nagar
Water Supply ,Byatarayanapura
Potholes,Varthur 
Bad Roads,Begur 
Flooding of Roads and Footpaths,Banasavadi
Traffic,Shakambari Nagar 
Potholes,Garudachar Palya
Bad Roads,Thanisandra
Unauthorized Construction,Agaram
Bad Roads,Rajarajeshwari Nagar 
Potholes,C V Raman Nagar
Bad Roads,Bilekahalli 
Others,Shantala Nagar
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Shantala Nagar
Potholes,Koramangala
Garbage,Jayamahal
Garbage,Hoysala Nagar
Stray Dogs,K R Puram
Diseases,Mangamannapalya
BMTC - Need new Bus Route,Benniganahalli
Garbage,Hoysala Nagar
Garbage,New Tippasandra
Bad Roads,HAL Airport 
Bad Roads,Hosakerehalli
Diseases,Sagayarapuram
Potholes,Varthur 
Air Pollution,Mahalakshimpuram
Birth or death certificate,Manorayanapalya
Parking Violations,S K Garden
Traffic,Garudachar Palya
Bad Roads,K R Puram
Bad Roads,A Narayanapura
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Konankunte
Stray Dogs,Jeevanbhima Nagar
Stray Dogs,K R Puram
Water Leakage,Bilekahalli 
Bad Roads,HAL Airport 
Bad Roads,Hagadur
Traffic,Marappana Palya
Hoardings,Begur 
Others,Mattikere
Parking Violations,Kadu Malleshwara
Stray Dogs,Rajarajeshwari Nagar 
BMTC - Need new Bus Route,Kadugodi
Stray Dogs,Hemmigepura
Stray Dogs,Ullalu 
Stray Dogs,Hemmigepura
Autorickshaws and Taxis,Gandhi Nagar
Traffic,Shivaji Nagar
Potholes,Nagarabhavi 
New Bus Shelters,Ullalu 
Potholes,Bellanduru
Overflow of Storm Water Drains,Madivala 
Traffic,Hoysala Nagar
Streetlights,Begur 
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Horamavu
Potholes,Ulsoor
Footpaths,Dodda Nekkundi
Stray Dogs,Horamavu
Others,Manorayanapalya
Garbage,Gurappanpalya
Manholes,Puttenahalli
Others,Anjanapura 
Public Nuisance,Dodda Nekkundi
Garbage,Hoodi
Garbage,New Tippasandra
Traffic,Bellanduru
Stray Dogs,Ganesh Mandir 
Garbage,Attiguppe
Bad Roads,Hombegowda Nagar 
Others,Byatarayanapura
Others,Hoysala Nagar
Bad Roads,Nagapura
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,C V Raman Nagar
Hoardings,BTM Layout 
Others,Shantala Nagar
No Sewage Drains,S K Garden
Footpaths,HMT
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,S K Garden
Garbage,Sanjay Nagar
Stray Dogs,Horamavu
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Arekere
Garbage,Suddagunte Palya
Traffic,A Narayanapura
Traffic,Gangenahalli
Stray Dogs,Jayachamarajendra Nagar
Water Supply and Services - Others,Bellanduru
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Shantala Nagar
Others,Marathahalli
Electricity,Malleswaram
Water Leakage,Ganesh Mandir 
Water Supply ,Padmanabha Nagar 
Streetlights,Padmanabha Nagar 
Public Nuisance,Shantala Nagar
Stray Dogs,Jakkuru
Manholes,HSR Layout 
Noise Pollution,Jakkuru
Potholes,Devasandra
Water Supply ,Banasavadi
Garbage,Sarakki
Others,Dodda Nekkundi
Bad Roads,Varthur 
Garbage,Arekere
Stray Dogs,Ramamurthy Nagar
Streetlights,Ramamurthy Nagar
Potholes,Varthur 
Broken Storm Water Drains,Varthur 
Stray Dogs,Varthur 
Overflow of Storm Water Drains,Anjanapura 
Parking Violations,HSR Layout 
Garbage,Thanisandra
Garbage,Kacharkanahalli
Mosquitos,Ganesh Mandir 
Bad Roads,Katriguppe
Need New Streetlights,Gottigere
Potholes,Sampangiram Nagar
Potholes,Begur 
Garbage,Vidyaranyapura
Parking Violations,Kaval Bairasandra
Streetlights,Kaval Bairasandra
Water Leakage,Shantala Nagar
Garbage,Dodda Nekkundi
Garbage,Bellanduru
Bad Roads,Jalahalli
Streetlights,Hoodi
Stray Dogs,HSR Layout 
Streetlights,Bilekahalli 
Streetlights,Arekere
Bad Roads,Vijnana Nagar
Bad Roads,Varthur 
BMTC - Need new Bus Route,Vijnana Nagar
Potholes,Radhakrishna Temple 
Potholes,Kaval Bairasandra
Bad Roads,Vijnana Nagar
BMTC - Others,Devasandra
Garbage,Begur 
Public Nuisance,Manorayanapalya
Noise Pollution,A Narayanapura
Garbage,Begur 
Noise Pollution,Domlur
Garbage,Marenahalli
Streetlights,Jayanagar 
Parking Violations,Benniganahalli
Removal of Encroachment - Lakes,Varthur 
Others,Begur 
Footpaths,Kacharkanahalli
Footpaths,Ullalu 
"Trees, Parks and Playgrounds - Others",Kacharkanahalli
Land Pollution,New Tippasandra
Defacement of Buildings and Heritage Sites,Vidyaranyapura
New Bus Shelters,Ullalu 
Bad Roads,T Dasarahalli
Potholes,Vasanth Nagar
Crime and Safety - Others,Marathahalli
Others,Bellanduru
Electricity,Shantala Nagar
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,HBR Layout
Bad Roads,JP Nagar 
BMTC - Need new Bus Route,Dodda Nekkundi
Water Supply ,Vasanthapura
Electricity,K R Puram
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Bellanduru
Footpaths,Varthur 
Garbage,HSR Layout 
Garbage,HSR Layout 
Garbage,Katriguppe
Bad Roads,JP Nagar 
Garbage,Kempegowda
Poor Maintenance of Buildings and Heritage Sites,BTM Layout 
NULL,BTM Layout 
Flooding of Roads and Footpaths,Bellanduru
Garbage,Gurappanpalya
"Trees, Parks and Playgrounds - Others",Banasavadi
Potholes,Maruthi Seva Nagar
Diseases,Byatarayanapura
Bad Roads,C V Raman Nagar
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Hoysala Nagar
Bad Roads,T Dasarahalli
Others,Agrahara Dasarahalli
Garbage,Ejipura
Water Leakage,Hoodi
Bad Roads,Vijnana Nagar
Footpaths,Basaveshwara Nagar
Overflow of Storm Water Drains,Yelahanka Satellite Town 
Bad Roads,Yelahanka Satellite Town 
Diseases,Yelahanka Satellite Town 
Parking Violations,Basaveshwara Nagar
Others,Vasanth Nagar
Garbage,Byatarayanapura
Stray Dogs,Kumaraswamy Layout 
Stray Dogs,Sanjay Nagar
Water Supply ,Nagavara
Cattle,Jayamahal
Garbage,Sanjay Nagar
Others,Koramangala
Others,Suddagunte Palya
Bad Roads,Varthur 
Air Pollution,Ganesh Mandir 
Footpaths,Vijnana Nagar
Streetlights,Subramanya Nagar
Flooding of Roads and Footpaths,Dodda Nekkundi
Potholes,Dodda Nekkundi
Potholes,Bellanduru
Water Supply ,Jayachamarajendra Nagar
BMTC - Need new Bus Route,Hoodi
Crime and Safety - Others,Pulikeshinagar
Traffic,Dodda Nekkundi
Potholes,Begur 
Stray Dogs,Horamavu
Garbage,Dodda Nekkundi
Need New Streetlights,Dodda Nekkundi
Bad Roads,Kaval Bairasandra
Potholes,Dodda Nekkundi
Stray Dogs,Bilekahalli 
Bad Roads,Vijnana Nagar
Bad Roads,Bellanduru
Others,Jayanagar East 
Traffic,Pulikeshinagar
Fire Extinguisher Expired or Blocked,Arekere
Hoardings,BTM Layout 
Unauthorized Construction,Konena Agrahara
Water Leakage,Sunkenahalli
Hawkers and Vendors,HAL Airport 
Hawkers and Vendors,HAL Airport 
Flooding of Roads and Footpaths,Varthur 
Others,Banasavadi
Unauthorized Construction,Kottigepalya
Garbage,Kumaraswamy Layout 
Bad Roads,Koramangala
Need New Streetlights,Kempegowda
Footpaths,Bilekahalli 
Garbage,Bilekahalli 
Stray Dogs,Gandhi Nagar
Stray Dogs,Hoysala Nagar
Potholes,Koramangala
Water Meter,Puttenahalli
Bad Roads,Koramangala
Potholes,Hagadur
Traffic,Benniganahalli
Others,Begur 
Water Leakage,Shanthi Nagar
Overflow of Storm Water Drains,Anjanapura 
Traffic,JP Nagar 
Potholes,Malleswaram
Fire Exit Blocked ,Hagadur
Others,Jayanagar East 
Garbage,HSR Layout 
Bad Roads,HMT
Bad Roads,Marathahalli
Hoardings,Dodda Nekkundi
Garbage,Begur 
Garbage,Agaram
Footpaths,Agaram
Stray Dogs,Koramangala
Traffic,New Tippasandra
Bad Roads,A Narayanapura
Overflow of Storm Water Drains,Hebbal
Garbage,Madivala 
Traffic,Madivala 
Noise Pollution,Banasavadi
Public Nuisance,JP Nagar 
Bad Roads,Bilekahalli 
Potholes,Kadugodi
Others,Dodda Nekkundi
Others,Bellanduru
Others,Hemmigepura
Traffic,Dodda Nekkundi
Garbage,Sriramamandira 
Bad Roads,HBR Layout
NULL,Kadugodi
Traffic,Dodda Nekkundi
Flooding of Roads and Footpaths,Hosahalli
Water Supply and Services - Others,Shanthi Nagar
Overflow of Storm Water Drains,Sampangiram Nagar
Garbage,Maruthi Mandira
Parks and playgrounds,Devasandra
No Sewage Drains,Bellanduru
Stray Dogs,New Tippasandra
Garbage,Aramane Nagara
Others,BTM Layout 
Unauthorized Construction,Kottigepalya
Others,Hoodi
Electricity,Hoodi
Stray Dogs,Bilekahalli 
Footpaths,A Narayanapura
Bad Roads,Vijnanapura
Flooding of Roads and Footpaths,Varthur 
Potholes,Garudachar Palya
Water Supply and Services - Others,Uttarahalli
BMTC - Need new Bus Route,Hoodi
Manholes,Hoodi
Bad Roads,Dodda Nekkundi
Potholes,Cottonpete
Bad Roads,Heggenahali
Desilting - Lakes,Hoodi
Air Pollution,Ganesh Mandir 
Potholes,Horamavu
Potholes,Hagadur
Garbage,Hoysala Nagar
Potholes,HSR Layout 
Streetlights,Marathahalli
Footpaths,Anjanapura 
Garbage,Manorayanapalya
Stray Dogs,Ramamurthy Nagar
No Sewage Drains,Ramamurthy Nagar
Potholes,JP Nagar 
Potholes,Jayanagar 
Traffic,Jayanagar East 
Crime and Safety - Others,Horamavu
Bad Roads,Dharmaraya Swamy Temple
Public Nuisance,Singasandra
BMTC - Need new Bus Route,Arekere
Parks and playgrounds,Vijnanapura
Public Nuisance,Singasandra
Bad Roads,Jnana Bharathi
Water Supply ,Adugodi
NULL,Katriguppe
Potholes,HSR Layout 
Garbage,Hanumantha Nagar
Potholes,Hagadur
Bad Roads,Bellanduru
Potholes,Shantala Nagar
Desilting - Lakes,BTM Layout 
Others,Shantala Nagar
Potholes,Jayamahal
Potholes,Ganga Nagar
Garbage,Byatarayanapura
Potholes,Subhash Nagar
Potholes,Bellanduru
Potholes,T Dasarahalli
Garbage,Begur 
Potholes,Horamavu
Flooding of Roads and Footpaths,Begur 
Potholes,Jalahalli
Desilting - Lakes,Konankunte
Potholes,HAL Airport 
Garbage,Varthur 
Potholes,Bellanduru
Bad Roads,Begur 
Potholes,Vishveshwarapura
Potholes,HSR Layout 
Potholes,Shantala Nagar
Potholes,Marathahalli
Potholes,HSR Layout 
Bad Roads,Horamavu
Potholes,Ganga Nagar
Potholes,Sudham Nagara
Potholes,Varthur 
Potholes,K R Puram
Potholes,HSR Layout 
Potholes,Bellanduru
Potholes,Dodda Nekkundi
Potholes,Begur 
Potholes,Varthur 
Potholes,Byatarayanapura
Potholes,Bellanduru
Potholes,Hoodi
Traffic,Hoodi
BMTC - Others,Kadugodi
Potholes,Dodda Nekkundi
Others,Jayamahal
Unauthorized Tree Cutting,Sampangiram Nagar
Potholes,Ulsoor
Potholes,Gandhi Nagar
Bad Roads,Shanthi Nagar
Potholes,Dodda Nekkundi
Potholes,Dodda Nekkundi
Potholes,HSR Layout 
Potholes,Dodda Nekkundi
Potholes,Dodda Nekkundi
Potholes,A Narayanapura
Potholes,Sampangiram Nagar
Bad Roads,Peenya Industrial Area
Electricity,Laggere
Potholes,HAL Airport 
Potholes,Dodda Nekkundi
Potholes,Agaram
Potholes,HSR Layout 
Potholes,Hagadur
Garbage,Sanjay Nagar
Potholes,HAL Airport 
Potholes,Sagayarapuram
Potholes,A Narayanapura
Water Supply ,Ramamurthy Nagar
Potholes,Ramamurthy Nagar
Potholes,Shantala Nagar
Hoardings,Ramamurthy Nagar
Potholes,HAL Airport 
Potholes,HBR Layout
Potholes,Dodda Nekkundi
Potholes,Shivaji Nagar
Potholes,Vijnana Nagar
Potholes,Bellanduru
Potholes,Bellanduru
Potholes,Dodda Nekkundi
Potholes,Uttarahalli
Potholes,Bellanduru
Potholes,Varthur 
Potholes,HAL Airport 
